sku_id,week,forecast,forecast_lo,forecast_hi
22666,2011-12-12,238.00426167466838,79.72257557404336,358.15791217041027
22659,2011-12-12,73.72644257757193,36.23487812242441,226.5767320887787
22630,2011-12-12,207.0739390554065,67.3410852173513,323.77986818904935
22629,2011-12-12,303.119859365965,108.76279889907879,427.31926208752844
22625,2011-12-12,18.966921478152912,16.942542234868007,83.30572052700158
22624,2011-12-12,23.630584341541226,11.723252778881815,98.35123154278499
22622,2011-12-12,5.0591088767704395,5.0591088767704395,38.25421604377359
22607,2011-12-12,0.0,0.0,35.40620943175243
22605,2011-12-12,0.0,0.0,18.515966028298593
22585,2011-12-12,262.89870504385584,52.66767537656879,288.0414822454545
22570,2011-12-12,0.0,0.0,85.45276810041793
22556,2011-12-12,182.89706672257455,66.66968039704362,249.2829613048913
22554,2011-12-12,149.84676988350589,64.67318894550839,195.82196399477783
22734,2011-12-12,127.32152424030026,48.245268570576734,223.8920057847981
23843,2011-12-12,814.0635743238065,86.84839444475125,1947.8504359688955
22752,2011-12-12,108.09635417220898,21.03031373251717,187.5275464306058
22865,2011-12-12,457.06757002853476,95.56512741486519,720.2206968483902
23344,2011-12-12,692.5811587978783,98.85256969794743,1068.3186356010212
23298,2011-12-12,97.69067730755839,41.09203188332221,188.29396518760967
23284,2011-12-12,160.3906489732155,60.79292558098108,206.41445029398974
23245,2011-12-12,181.43821509130368,93.95804092157057,291.19904710157954
23243,2011-12-12,37.21087701359438,15.769519387597558,108.90859459885866
23209,2011-12-12,255.67314380778436,104.9102959371178,436.70244183566217
23206,2011-12-12,193.63578076961633,66.39109885680564,257.87149959111025
23203,2011-12-12,437.5468300100879,99.5246021161951,746.2315620665925
23202,2011-12-12,308.16096759782226,104.9102959371178,389.8734244839895
23201,2011-12-12,322.4183046313384,70.48386423478573,363.8575538309013
23199,2011-12-12,285.5249723558711,80.89745934925361,329.0443155195815
23173,2011-12-12,21.31124988841411,8.71446971037836,41.445972947305805
23166,2011-12-12,155.25606046000573,57.12745296007661,301.47859105971565
23084,2011-12-12,3116.5016071088535,84.6694232494207,3830.8192309592428
22969,2011-12-12,183.43696485595535,51.874260788011675,287.66809774795365
22961,2011-12-12,464.3447452045248,138.0379740980087,693.1555180283589
22960,2011-12-12,202.39786364565944,86.52614405942555,319.15761909827216
22941,2011-12-12,121.64491398982676,37.69842261198902,177.38612166789105
22910,2011-12-12,378.24145925246773,110.98113437000484,669.2104242822833
22867,2011-12-12,244.65152848117972,96.23715983311286,507.90543045752537
22866,2011-12-12,352.13694240827306,96.23715983311286,494.27683715750135
22835,2011-12-12,192.08491349007178,70.79947387698657,325.0722340009266
85152,2011-12-12,211.73641529631,130.2827514998101,482.8588439271804
84997D,2011-12-19,51.221629858910006,26.106634760982633,224.83894621164518
84997B,2011-12-19,41.15009005830577,17.038733355047988,127.91470158221819
84997C,2011-12-19,67.60908813566789,14.122839190754812,176.40078681040046
84077,2011-12-19,664.1729129534848,95.56512741486519,1172.692036041163
85014B,2011-12-19,3.7270973884084513,1.9971824227977149,31.105669821430997
85048,2011-12-19,57.893376053930815,14.827953923767238,183.6018196758789
85066,2011-12-19,30.00448882079647,16.19592416736365,100.99841071412253
85099B,2011-12-19,496.2562207749953,103.1542154050153,776.7008412375425
85014A,2011-12-19,8.05246416597819,1.5311417015670394,8.05246416597819
84997A,2011-12-19,10.753444139658388,6.782373024905832,64.65591471870219
84879,2011-12-19,613.3122751455563,98.85256969794743,1211.8876089088844
84978,2011-12-19,209.61826096075694,80.01985928042276,296.34526574190403
84970S,2011-12-19,163.05996595206614,61.96305374413104,296.48308320879244
84946,2011-12-19,302.85838904756866,104.9102959371178,488.55237277472327
84836,2011-12-19,73.23484748437912,29.066648479497882,215.8329260115541
84755,2011-12-19,188.07205565379584,58.61319985581533,277.7397420858026
84406B,2011-12-19,15.67126626114444,2.966398042891939,15.67126626114444
84029E,2011-12-19,233.78060151992312,82.19930618261299,304.505287688683
84347,2011-12-19,435.6300460038027,94.63774277548617,787.0522785611137
84078A,2011-12-19,0.0,0.0,5.099266043910174
84991,2011-12-19,292.9763039231596,121.94963130455008,508.53453873601103
82583,2011-12-19,103.0943332104761,41.704648280097835,247.3056551618772
48188,2011-12-19,0.0,0.0,5.898240191195602
82494L,2011-12-19,192.59528741957885,63.53634308269415,275.82354861932265
82486,2011-12-19,32.70897581704032,11.612720422911512,43.7943400634187
22507,2011-12-19,3.481604508566616,2.588455981508192,29.150568466161992
84029G,2011-12-19,154.21352659299302,54.435203310713796,228.37064893553222
82484,2011-12-19,137.1974499456783,45.75109744713503,227.97060487309705
82483,2011-12-19,28.095844549614057,6.377433916590213,37.1557401437762
82482,2011-12-19,100.27862442141941,39.32701531643417,224.847295695214
79321,2011-12-19,325.2921612763588,98.93938848255401,534.9952367381151
72741,2011-12-19,76.64399171534555,33.28466722914579,221.9136038801911
71477,2011-12-19,314.6586171694504,98.93938848255401,434.8931773418652
71459,2011-12-19,131.60900100659595,31.841334629770216,201.6756064224876
37503,2011-12-19,1467.2226755017443,86.84839444475125,1951.048402879065
48194,2011-12-19,8.344412365803679,3.6407803171337894,44.26091808695692
48185,2011-12-19,5.733865011707856,2.588455981508192,27.306039606623294
48184,2011-12-19,2.96348330045282,2.96348330045282,41.618940510971704
48173C,2011-12-19,0.20384379089077306,0.0,29.029032367944833
48138,2011-12-19,23.86959207406164,14.514063738633885,69.71321566443096
48116,2011-12-19,0.0,0.0,17.54087326074534
48111,2011-12-19,0.0,0.0,18.332183296529116
47590B,2011-12-19,15.719961625095726,2.3573933072407574,15.719961625095726
47590A,2011-12-19,15.67126626114444,2.3573933072407574,15.67126626114444
47566B,2011-12-19,0.0,0.0,8.597528737297061
47566,2011-12-19,82.09896093132662,36.57341990570109,237.4511783048919
48187,2011-12-19,27.139800015675586,14.420042057548624,65.72829755210725
82600,2011-12-19,245.52069564567165,74.27916691211999,638.4147316220283
23298,2011-12-19,117.29924461887349,40.9409605282611,275.1210138544365
37449,2011-12-19,0.0,0.0,2.289821363880773
23344,2011-12-19,577.6139461053478,98.85256969794743,1224.214691605284
23284,2011-12-19,179.8280254361695,57.631695660835014,244.9376060881516
23245,2011-12-19,175.84601923767866,66.39204546122717,281.6353124516382
23243,2011-12-19,36.02736062177294,10.989185993149379,99.46697599303101
23209,2011-12-19,244.60641427147593,104.9102959371178,417.68922971325196
23206,2011-12-19,193.60185822429793,94.34911485896069,291.32008227305437
23203,2011-12-19,236.2718295686776,100.84906114948267,599.2481482073134
23202,2011-12-19,278.5258737117637,98.90573211529606,391.2455474809377
23201,2011-12-19,232.88951041417508,102.48281058470761,416.44323088004074
23199,2011-12-19,257.1210365676877,103.80231258102343,322.7652842288345
23173,2011-12-19,18.15717978881088,5.033662256343081,31.428685538234582
23166,2011-12-19,185.63221221695164,58.86190923618132,306.7192108698641
23084,2011-12-19,1652.641996465347,94.78172106787578,2664.0013756498092
22969,2011-12-19,155.6951970378402,50.83539181197572,235.16922307786135
22961,2011-12-19,399.0444918115289,95.22295640912724,594.3191709939438
22960,2011-12-19,199.53267147516004,91.02860765600838,285.9239154968316
22941,2011-12-19,116.75756600120603,39.540330072916944,219.60872447281653
22910,2011-12-19,258.36198303916836,95.22295640912724,416.8528827355537
22867,2011-12-19,221.8119006858078,91.93551412604499,410.95466812317176
22502,2011-12-19,213.6372604545018,51.4288638811165,335.6137244150226
22866,2011-12-19,320.0004000944398,95.50376407117076,449.49558056504407
22865,2011-12-19,428.4610322627614,91.93551412604499,582.5595117831185
22752,2011-12-19,90.68202431786041,34.121055160206176,170.90572886480405
23843,2011-12-19,750.0460197847358,87.65451400308679,1701.4240209092745
22734,2011-12-19,161.0801978774657,33.478725488049896,255.4871200708427
23355,2011-12-19,345.08104191376185,105.76808183553592,437.0256690924615
22728,2011-12-19,220.2099787454388,56.71720194581786,297.01151785643
22727,2011-12-19,292.41025869184546,98.18116487763974,481.54643372443223
22726,2011-12-19,279.6308468854266,98.78745698954263,336.8839774624273
22722,2011-12-19,71.36036859921603,29.67091284655177,126.82401639653472
22720,2011-12-19,106.81101079296023,36.746078397857964,128.61049586321994
22699,2011-12-19,156.47101469426397,86.4159634549585,224.08862500451647
22698,2011-12-19,116.4982818151419,36.89010604479217,138.76150728640758
22697,2011-12-19,144.86997791201628,46.780926494281374,223.74262245072737
22666,2011-12-19,227.5259985862832,79.72257557404336,331.4015315745783
85099F,2011-12-19,128.0067434490471,38.74515034477774,249.21452874847492
22659,2011-12-19,86.51769766054916,20.547808743740564,216.5734355545107
22629,2011-12-19,287.0875316124548,97.30626664526905,441.2560199367172
22625,2011-12-19,2.273293689931298,2.273293689931298,20.80347860141237
22624,2011-12-19,2.802078384926146,2.802078384926146,41.81967418446694
22622,2011-12-19,0.0,0.0,36.699702660969876
22607,2011-12-19,0.0,0.0,21.745265136132353
22605,2011-12-19,0.0,0.0,20.971232551756916
22585,2011-12-19,258.9393260826241,82.26302373540973,358.41205422904227
22570,2011-12-19,0.0,0.0,0.0
22556,2011-12-19,173.11619251673042,67.21614493158012,273.10099471950474
22554,2011-12-19,183.92914660150586,56.963271137123336,270.67455108668173
22630,2011-12-19,216.43344601332998,88.42601089317651,339.3634402672282
22501,2011-12-19,21.04626323343109,0.0,21.04626323343109
22386,2011-12-19,252.9771938583678,70.51964526902557,441.40215255145307
21210,2011-12-19,205.5304595488651,76.23630539533718,293.44680107088993
22171,2011-12-19,7.669220923644623,3.7884559815081924,27.805475429496628
22178,2011-12-19,535.5219206558332,94.63774277548617,708.4786657675229
22188,2011-12-19,199.05799174739911,89.17915621993589,495.957946405387
22492,2011-12-19,268.162239362346,105.15070685655053,597.5680032426726
22470,2011-12-19,133.25819870657625,37.84495719330879,250.42500565236696
22469,2011-12-19,222.37301218054424,89.61657512920908,639.4323591311011
22467,2011-12-19,211.66762107828754,73.5119805448049,267.45763064589426
22457,2011-12-19,289.51719762202754,81.406534752903,465.6261033967566
22456,2011-12-19,11.823366778032733,2.4407803171337887,34.99437425465079
22424,2011-12-19,0.0,0.0,19.081511901103795
22423,2011-12-19,250.99223251767663,95.05272138428349,402.36113459165483
22411,2011-12-19,264.4620421093371,105.04617962659654,411.95391860303283
22385,2011-12-19,152.25732546765886,38.81655876101952,221.44319162396593
22384,2011-12-19,163.15562982741977,41.691900470102226,270.9988144665995
22383,2011-12-19,204.19922302499018,59.45181474236777,269.15472968513257
22382,2011-12-19,217.55630785161463,58.00977622811287,341.84029687378415
22379,2011-12-19,0.0,0.0,94.10412919769439
22356,2011-12-19,243.5413264367719,90.64434636410256,346.6920494115697
22355,2011-12-19,646.6189833438754,146.98837323323528,751.4277836177798
22328,2011-12-19,96.36769492151336,22.70887536571743,253.7812980120957
22326,2011-12-19,236.80863188147455,91.81521326256397,355.6757000998633
22084,2011-12-19,319.78051304282525,68.27500039969789,661.9078446940621
22197,2011-12-19,2561.7804557016448,105.45710401829429,3212.990304011252
21928,2011-12-19,170.32470828278264,56.05392516292372,238.67536576472307
21930,2011-12-19,55.34027014620279,32.55447435841242,178.44777477150393
22835,2011-12-19,208.22970796631793,89.88959267372478,313.812792520212
85123A,2011-12-19,777.6556445942134,96.63423422702141,1091.3380972289744
22551,2011-12-19,204.09589832624442,91.81521326256397,308.4155593639763
85099C,2011-12-19,270.05435829079397,102.6104266722117,327.1412239257036
22149,2011-12-19,0.0,0.0,0.0
22139,2011-12-19,162.10567262542162,65.97246922391078,278.5086447316288
22138,2011-12-19,218.64140198567665,96.81178311954696,335.8767462530576
22114,2011-12-19,297.1584988715318,101.55758702915037,456.2781937610945
22113,2011-12-19,75.499057446324,27.476422425545266,162.68286438606395
22112,2011-12-19,253.09356000139744,101.52109356773033,433.9157109166306
22111,2011-12-19,211.36890111119527,88.3957116780483,312.03134287830045
22090,2011-12-19,34.893057468070076,17.42294250063538,77.70831540583545
22087,2011-12-19,70.88826181159722,20.72230749503461,154.4893509733019
22158,2011-12-19,190.87652016319342,39.69488967622995,293.90127177575033
22086,2011-12-19,1064.8777611934067,98.85256969794743,1454.4412034842255
22083,2011-12-19,124.5272961165414,83.8736039730299,282.3879795810107
22077,2011-12-19,208.31998110630772,96.14037829923927,291.57861328076905
21977,2011-12-19,309.32594634469905,94.6883550086394,483.23318177503893
21955,2011-12-19,0.0,0.0,20.87505803143998
21936,2011-12-19,0.0,0.0,20.50283872261014
21931,2011-12-19,237.01281919162406,98.64856400823244,274.09321348469183
21929,2011-12-19,48.760767588529035,35.521284245070824,174.9116165881515
22189,2011-12-19,217.51089650828922,83.01815195706331,294.83898314512703
21915,2011-12-19,0.0,0.0,80.44674927341048
21843,2011-12-19,52.79089614339128,13.273900011799093,166.39064421408534
21181,2011-12-19,327.099133182501,94.08540602736065,675.9105695663658
21755,2011-12-19,5.211019844879175,2.588455981508192,26.83423615548317
21754,2011-12-19,8.240761454424584,3.7884559815081924,50.31025691827744
21733,2011-12-19,260.93760578930335,91.81521326256397,337.5767909726662
21731,2011-12-19,292.61845750631124,112.15200126846625,411.24369135181996
21623,2011-12-19,0.0,0.0,12.160416813224414
21621,2011-12-19,3.8239381432075312,2.588455981508192,29.521954256284985
21527,2011-12-19,509.9442874447471,0.0,509.9442874447471
21524,2011-12-19,12.017873697523097,3.6407803171337894,29.51866653391836
21523,2011-12-19,8.62039353117763,3.1504372138271584,39.19776145969162
21485,2011-12-19,140.26155084250436,32.85699652854399,208.26011646697629
21481,2011-12-19,116.41825969131709,33.24924598144574,171.7274967572222
21479,2011-12-19,187.82201332175575,100.67472010722683,297.3261947270577
21314,2011-12-19,108.180118088542,46.18891733311527,162.314590051225
21258,2011-12-19,0.0,0.0,26.668007655694723
21232,2011-12-19,277.80191240629983,97.30626664526905,432.79020567891297
21231,2011-12-19,164.36847592863018,70.52476689048687,240.78520000365302
21218,2011-12-19,11.809189085476323,11.809189085476323,64.46506603385339
21217,2011-12-19,12.748538274559014,0.25075977011487116,25.210946146462547
21213,2011-12-19,272.57540654828665,75.97521239312745,534.72340017923
21212,2011-12-19,521.6016672202262,141.6675873868289,758.5485370596193
21166,2011-12-19,237.98647521846684,96.23424204093135,467.65571084140083
22499,2011-12-19,9.816049181629833,2.588455981508192,23.096499057105408
21137,2011-12-19,440.60976762907154,85.11656873176535,633.7375264071347
15036,2011-12-19,64.50755023225693,11.572794506127874,147.11101793732234
21791,2011-12-19,297.5506250327875,90.41950950435834,349.2531336099262
21790,2011-12-19,280.04935265043014,101.28534004098415,409.89430138091853
21108,2011-12-19,242.78728468652568,101.52109356773033,382.39304443325267
21080,2011-12-19,149.72756843559094,68.42408376976091,283.48418220924214
20972,2011-12-19,192.3298235304123,58.636620765747914,311.98973860359234
20971,2011-12-19,255.6369437237497,79.98336581900273,321.87590929477875
20914,2011-12-19,101.69162345246603,38.015387302553876,176.411122877671
20750,2011-12-19,8.98008040322028,2.588455981508192,62.024493688974886
20749,2011-12-19,74.52416705551424,31.381050542261356,123.92217759197703
20728,2011-12-19,187.7086711520415,58.00977622811287,302.250947285562
21175,2011-12-19,263.387655584661,98.23365128464809,401.52247209549324
20727,2011-12-19,220.10509163562574,91.70001247631606,294.2391086045548
20725,2011-12-19,220.01403566654938,105.83533640272147,400.59468535510786
20724,2011-12-19,453.5731958561578,98.85256969794743,584.4514947711893
20719,2011-12-19,246.74161940727788,107.486572438835,363.6430758636093
20713,2011-12-19,146.08944744338362,89.16462497659802,260.5153207870496
20712,2011-12-19,182.3742029789225,51.20481139463766,292.78113131865604
20711,2011-12-19,0.0,0.0,56.836074368103176
20685,2011-12-19,39.17346758827798,15.064796191914992,76.19582017234902
20679,2011-12-19,0.0,0.0,44.29655415260426
15056N,2011-12-19,0.0,0.0,65.41842376951887
15056BL,2011-12-19,9.29128842611778,9.29128842611778,55.61170275456643
20726,2011-12-19,101.43744693078258,38.812010344224326,192.23884489945115
85152,2011-12-19,266.5130742057015,81.57553698644791,449.0921944379024
22112,2011-12-26,246.40932616207252,101.52109356773033,395.3188586753142
22551,2011-12-26,208.76413875963235,93.95804092157057,305.3634121864795
85099C,2011-12-26,276.5768182412287,94.55816988106106,378.0135765589695
22149,2011-12-26,0.0,0.0,0.31698820905233527
22139,2011-12-26,181.06392175266382,53.83425181735153,269.0384172605238
22138,2011-12-26,215.5296496480373,97.29129975147433,286.6829293379788
85123A,2011-12-26,501.31870287045865,99.82264493241374,1151.414231771556
22114,2011-12-26,327.33856523279695,101.52109356773033,406.60778543613196
22113,2011-12-26,77.52555174592037,34.011993571815836,158.27154437880375
22111,2011-12-26,227.7931890872586,95.18860507376223,338.5036637828371
22083,2011-12-26,167.78427294790814,65.48711044372354,218.5594932379506
22087,2011-12-26,72.38572575641726,31.775192106858277,212.67581729470658
22158,2011-12-26,182.22475156965535,73.57522169786847,243.88086134056275
22086,2011-12-26,516.7910845433053,98.85256969794743,1106.239516670618
22077,2011-12-26,272.22308070811135,99.7124974551463,328.5963095101103
21977,2011-12-26,278.40382211849715,104.9102959371178,367.01342972758766
21955,2011-12-26,0.0,0.0,3.2562678529378113
21936,2011-12-26,0.0,0.0,47.38444171200875
21931,2011-12-26,242.33833395007576,96.165923874504,371.5563047468137
